0.019157,0,0.053815,0.01421,2.1664e+18,10,99980,-0.00068648,0,0.98709,-0.64224,0.74712,0.24581,0.41113,0.34306
0.019081,0,0.05375,0.01431,2.1822e+18,10,99979,-0.00067824,0,0.98709,-0.64224,0.74698,0.24582,0.41116,0.34302
0.019005,0,0.053685,0.01441,2.1972e+18,10,99979,-0.00067004,0,0.98709,-0.64225,0.74684,0.24584,0.41118,0.34298
0.018929,0,0.05362,0.01451,2.2112e+18,10,99979,-0.00066188,0,0.9871,-0.64226,0.7467,0.24588,0.41113,0.34299
0.018853,0,0.053556,0.01461,2.2247e+18,10,99979,-0.00065377,0,0.9871,-0.64226,0.74657,0.24596,0.41102,0.34303
0.018777,0,0.053491,0.01471,2.2382e+18,10,99978,-0.0006457,0,0.9871,-0.64227,0.74645,0.24603,0.4109,0.34307
0.018701,0,0.053426,0.01481,2.2522e+18,10,99978,-0.00063767,0,0.9871,-0.64228,0.74631,0.24611,0.41077,0.34312
0.018625,0,0.053361,0.01491,2.2675e+18,10,99978,-0.00062969,0,0.9871,-0.64228,0.74617,0.2462,0.41063,0.34317
0.018549,0,0.053296,0.01501,2.2845e+18,10,99978,-0.00062175,0,0.9871,-0.64229,0.74601,0.24629,0.41048,0.34323
0.018473,0,0.053231,0.01511,2.3039e+18,10,99977,-0.00061385,0,0.98711,-0.64229,0.74582,0.2464,0.41031,0.34329
0.018397,0,0.053166,0.01521,2.3264e+18,10,99977,-0.000606,0,0.98711,-0.6423,0.74561,0.24651,0.41013,0.34335
0.018321,0,0.053101,0.01531,2.3524e+18,10,99977,-0.00059819,0,0.98711,-0.64231,0.74537,0.24664,0.40993,0.34343
0.018245,0,0.053036,0.01541,2.3825e+18,10,99976,-0.00059042,0,0.98711,-0.64231,0.74509,0.24679,0.4097,0.34351
0.018169,0,0.052971,0.01551,2.4175e+18,10,99976,-0.0005827,0,0.98711,-0.64232,0.74476,0.24695,0.40945,0.3436
0.018093,0,0.052906,0.01561,2.4578e+18,10,99976,-0.00057501,0,0.98712,-0.64232,0.74439,0.24714,0.40917,0.34369
0.018017,0,0.052841,0.01571,2.504e+18,10,99976,-0.00056737,0,0.98712,-0.64233,0.74396,0.24735,0.40885,0.3438
0.017941,0,0.052776,0.01581,2.5568e+18,10,99975,-0.00055978,0,0.98712,-0.64233,0.74347,0.24758,0.4085,0.34391
0.017865,0,0.052711,0.01591,2.6168e+18,10,99975,-0.00055223,0,0.98712,-0.64234,0.74291,0.24784,0.40813,0.34404
0.017789,0,0.052646,0.01601,2.6845e+18,10,99975,-0.00054471,0,0.98712,-0.64235,0.74228,0.24812,0.40772,0.34416
0.017713,0,0.052581,0.01611,2.7605e+18,10,99974,-0.00053725,0,0.98712,-0.64235,0.74158,0.24843,0.40729,0.34429
0.017637,0,0.052516,0.01621,2.8454e+18,10,99974,-0.00052982,0,0.98713,-0.64236,0.74079,0.24875,0.40684,0.34441
0.017561,0,0.052451,0.01631,2.9397e+18,10,99974,-0.00052244,0,0.98713,-0.64236,0.73992,0.2491,0.40638,0.34452
0.017485,0,0.052386,0.01641,3.0442e+18,10,99973,-0.00051509,0,0.98713,-0.64237,0.73895,0.24947,0.40591,0.34462
0.017409,0,0.05232,0.01651,3.1593e+18,10,99973,-0.00050779,0,0.98713,-0.64237,0.73788,0.24985,0.40544,0.34471
0.017333,0,0.052255,0.01661,3.2856e+18,10,99973,-0.00050054,0,0.98713,-0.64238,0.73671,0.25025,0.40499,0.34476
0.017257,0,0.05219,0.01671,3.4238e+18,10,99972,-0.00049332,0,0.98714,-0.64238,0.73543,0.25066,0.40455,0.34479
0.017182,0,0.052125,0.01681,3.5743e+18,10,99972,-0.00048615,0,0.98714,-0.64239,0.73403,0.25108,0.40414,0.34478
0.017106,0,0.052059,0.01691,3.7377e+18,10,99972,-0.00047901,0,0.98714,-0.6424,0.73251,0.2515,0.40377,0.34473
0.01703,0,0.051994,0.01701,3.9146e+18,10,99971,-0.00047192,0,0.98714,-0.6424,0.73087,0.25193,0.40343,0.34464
0.016955,0,0.051928,0.01711,4.1055e+18,10,99971,-0.00046487,0,0.98714,-0.64241,0.72909,0.25237,0.40313,0.3445
0.016879,0,0.051863,0.01721,4.3111e+18,10,99970,-0.00045786,0,0.98715,-0.64241,0.72717,0.25281,0.40287,0.34431
0.016804,0,0.051797,0.01731,4.5317e+18,10,99970,-0.00045089,0,0.98715,-0.64242,0.72511,0.25326,0.40267,0.34407
0.016728,0,0.051732,0.01741,4.768e+18,10,99969,-0.00044395,0,0.98715,-0.64242,0.7229,0.25372,0.4025,0.34378
0.016653,0,0.051666,0.01751,5.0205e+18,10,99969,-0.00043706,0,0.98715,-0.64243,0.72053,0.25418,0.40239,0.34343
0.016577,0,0.0516,0.01761,5.2898e+18,10,99968,-0.00043021,0,0.98715,-0.64243,0.718,0.25466,0.40232,0.34302
0.016502,0,0.051534,0.017711,5.5762e+18,10,99968,-0.0004234,0,0.98716,-0.64244,0.7153,0.25514,0.40229,0.34256
0.016427,0,0.051468,0.017811,5.8804e+18,10,99967,-0.00041663,0,0.98716,-0.64244,0.71243,0.25564,0.40231,0.34205
0.016352,0,0.051402,0.017911,6.2028e+18,10,99966,-0.0004099,0,0.98716,-0.64245,0.70938,0.25616,0.40236,0.34148
0.016277,0,0.051336,0.018011,6.5439e+18,10,99966,-0.0004032,0,0.98716,-0.64245,0.70614,0.25669,0.40245,0.34085
0.016202,0,0.051269,0.018111,6.9041e+18,10,99965,-0.00039654,0,0.98716,-0.64246,0.70271,0.25725,0.40258,0.34017
0.016127,0,0.051203,0.018211,7.2839e+18,10,99964,-0.00038993,0,0.98717,-0.64246,0.69908,0.25783,0.40273,0.33944
0.016053,0,0.051136,0.018311,7.6839e+18,10,99963,-0.00038335,0,0.98717,-0.64247,0.69525,0.25844,0.40291,0.33865
0.015978,0,0.05107,0.018411,8.1043e+18,10,99962,-0.0003768,0,0.98717,-0.64247,0.6912,0.25909,0.40311,0.3378
0.015904,0,0.051003,0.018511,8.5455e+18,10,99961,-0.00037029,0,0.98717,-0.64248,0.68693,0.25976,0.40334,0.3369
0.015829,0,0.050936,0.018611,9.0081e+18,10,99960,-0.00036382,0,0.98717,-0.64248,0.68243,0.26047,0.40358,0.33595
0.015755,0,0.050869,0.018711,9.4923e+18,10,99959,-0.00035739,0,0.98718,-0.64248,0.67771,0.26123,0.40384,0.33493
0.015681,0,0.050801,0.018811,9.9985e+18,10,99958,-0.00035099,0,0.98718,-0.64249,0.67274,0.26202,0.40412,0.33385
0.015607,0,0.050734,0.018911,1.0527e+19,10,99957,-0.00034463,0,0.98718,-0.64249,0.66752,0.26287,0.40441,0.33272
0.015534,0,0.050666,0.019011,1.1078e+19,10,99956,-0.0003383,0,0.98718,-0.6425,0.66205,0.26377,0.40472,0.33152
0.01546,0,0.050598,0.019111,1.1652e+19,10,99955,-0.000332,0,0.98718,-0.6425,0.65632,0.26472,0.40503,0.33025
0.015387,0,0.05053,0.019211,1.225e+19,10,99953,-0.00032574,0,0.98719,-0.64251,0.65031,0.26572,0.40536,0.32892
0.015314,0,0.050462,0.019311,1.287e+19,10,99952,-0.00031952,0,0.98719,-0.64251,0.64403,0.26679,0.4057,0.32751
0.015241,0,0.050393,0.019411,1.3515e+19,10,99951,-0.00031332,0,0.98719,-0.64251,0.63745,0.26793,0.40604,0.32602
0.015169,0,0.050324,0.019511,1.4183e+19,10,99949,-0.00030716,0,0.98719,-0.64252,0.63059,0.26913,0.40641,0.32446
0.015096,0,0.050255,0.019611,1.4874e+19,10,99947,-0.00030103,0,0.98719,-0.64252,0.62343,0.27039,0.40682,0.32279
0.015024,0,0.050186,0.019711,1.5589e+19,10,99946,-0.00029493,0,0.9872,-0.64253,0.61597,0.27171,0.40726,0.32103
0.014953,0,0.050116,0.019811,1.6324e+19,10,99944,-0.00028886,0,0.9872,-0.64253,0.60822,0.2731,0.40772,0.31918
0.014881,0,0.050046,0.019911,1.708e+19,10,99942,-0.00028282,0,0.9872,-0.64253,0.60018,0.27457,0.4082,0.31723
0.01481,0,0.049975,0.020011,1.7854e+19,10,99940,-0.00027681,0,0.9872,-0.64254,0.59187,0.27612,0.40869,0.3152
